i, M,rho_0,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6,rho_7,rho_8,rho_9,rho_10,rho_11,rho_12,rho_13,rho_14,rho_15,rho_16,rho_17,rho_18,rho_19,r200
3.130000000000000000e+02,3.771098671399956004e+01,0.000000000000000000e+00,1.903582919058046047e-04,1.683917960913847026e-04,1.937719985016825124e-04,2.049983327345131646e-04,1.497144957778750898e-04,9.420691375750374309e-05,1.206305828923104979e-04,8.469359753858687206e-05,6.118275696542682099e-05,3.700326163707069667e-05,2.385938365747099617e-05,1.608322205842444884e-05,1.207708666817067151e-05,8.445222976683784674e-06,5.193363973698623223e-06,3.583365606912815466e-06,2.168601063136460840e-06,1.402951798214679028e-06,7.450856805652542119e-07,1.696917724609375000e+02
3.140000000000000000e+02,3.952508109857085827e+01,4.181988526077399940e-04,3.844932699611170661e-04,1.272825162467488191e-04,1.999687097113716150e-04,2.022142128211313358e-04,1.880350941417864596e-04,1.669516128345970420e-04,1.238169743165855904e-04,9.079019558058585529e-05,5.685148225872808415e-05,3.705250256433161184e-05,2.541754522539211463e-05,1.577658877081038479e-05,1.110387476238304718e-05,7.383698563732804735e-06,5.835734801728962712e-06,4.371478498210579296e-06,2.321311728092472592e-06,1.324953496396223899e-06,6.396170327661913150e-07,1.723576660156250000e+02
3.150000000000000000e+02,2.672180593226918077e+01,3.311169647326519519e-04,3.559628358800682102e-04,1.762318726435103500e-04,1.814209209040595601e-04,2.778809545230391032e-04,1.948128318525673699e-04,1.980490201613856096e-04,1.308793076621087665e-04,1.187918645784517000e-04,8.232736937018847435e-05,6.504006605670620755e-05,3.620004435703851514e-05,2.574064210494524465e-05,1.512865817235754191e-05,9.443387883210515072e-06,5.441496403977872528e-06,3.774249553191305228e-06,1.884702674522532396e-06,9.584197204010167031e-07,6.781682551013729694e-07,1.512760620117187500e+02
3.160000000000000000e+02,4.753692542012771582e+01,3.926200755785303506e-04,5.802408890233671721e-04,4.500677101377381769e-04,3.959908367192965860e-04,3.839047477959729466e-04,3.564001520322535293e-04,2.445186302489159823e-04,1.844435199761345332e-04,1.294008027739747377e-04,9.253414947571083997e-05,6.448787232721162586e-05,3.526262792754356171e-05,2.291052722256561909e-05,1.465889506554095394e-05,8.835353980203631451e-06,5.034053989330769404e-06,2.880082643054576024e-06,1.880835674977002612e-06,1.163451851049498802e-06,7.131247980362449203e-07,1.833074951171875000e+02
3.170000000000000000e+02,2.192418565157765897e+01,1.050576761390783652e-03,3.522867605516241695e-04,3.845056126054161483e-04,4.233111774649206340e-04,3.229608681063630645e-04,3.382923011528574998e-04,2.464843354211269564e-04,1.481771977214086506e-04,1.231758341538161149e-04,7.460862282813227715e-05,4.667596714213781525e-05,2.997110612349239756e-05,1.683440608425859129e-05,1.082520315786168878e-05,6.198881226898742123e-06,4.511733326162602707e-06,2.976896987774109774e-06,2.226039506118932215e-06,1.440247739907687971e-06,7.906681823173357005e-07,1.416194000244140625e+02
3.180000000000000000e+02,4.466963376641079719e+01,4.997624642310404940e-04,7.542561052930898090e-04,3.494440976218694339e-04,5.789314320277372380e-04,4.705099153981460959e-04,3.863836502366834705e-04,2.944251939331895629e-04,1.821336571112288326e-04,1.322760965510817374e-04,8.393740630331215458e-05,5.086028536250283768e-05,3.308717923716484758e-05,2.295571810675318562e-05,1.427821187460931614e-05,8.390119011491030052e-06,5.419347290811860071e-06,3.243375971767736600e-06,1.881771773800966340e-06,1.089521200813224411e-06,7.292407193886327433e-07,1.795465240478515625e+02
3.190000000000000000e+02,3.473591586889951088e+01,2.878252443801036266e-04,2.377555305484711258e-04,2.014923626629023959e-04,2.035919028243051798e-04,1.226175827650536297e-04,1.437752719523826086e-04,1.531833620351254980e-04,1.246431267249797318e-04,9.755072965751705055e-05,6.261696591153113629e-05,5.691663495569936938e-05,4.534465187112954283e-05,2.372303973012272198e-05,1.460475491112342788e-05,8.543939384126767993e-06,4.698924544875096113e-06,2.554890425519887419e-06,1.593659605271460495e-06,1.110752006529600562e-06,9.535383746626545526e-07,1.650982513427734375e+02
3.200000000000000000e+02,4.566690675823486600e+01,7.370874471270089058e-04,5.480957389587185055e-04,4.826901916704493434e-04,4.089379616288967424e-04,4.414542399527469950e-04,3.366438084645857732e-04,2.672357618130248255e-04,1.915076206679244668e-04,1.208432962449660259e-04,7.339182324952393311e-05,4.276201247042461719e-05,3.058091254543020022e-05,1.892793695215342294e-05,1.300062073732514867e-05,9.109775106627260633e-06,5.461160695450215535e-06,3.146811290103675317e-06,2.071116756149772542e-06,1.251851150030370438e-06,6.893381809009831419e-07,1.808648071289062500e+02
3.210000000000000000e+02,2.407583503449780693e+01,1.164467400115015965e-04,6.178913047832984226e-05,1.775137415607199408e-04,1.172349797305483130e-04,1.326731743430023102e-04,1.553944720390085720e-04,1.330196079020319708e-04,1.326100430311107580e-04,7.575302578790771616e-05,5.338472458295108274e-05,3.845761339012767298e-05,2.452702120526102476e-05,1.684489564713640561e-05,1.124444032616475916e-05,6.630593684283295305e-06,5.302195113239272605e-06,2.730000503382586080e-06,1.585055937475794089e-06,1.377615538139197779e-06,1.071665001762966024e-06,1.461158447265625000e+02
3.220000000000000000e+02,4.584905735797903503e+01,3.383862035261915417e-04,5.238429138255303865e-04,6.323791446072401070e-04,4.272026654376331715e-04,4.791319906367394596e-04,4.046235687263407123e-04,3.234830546299027128e-04,3.010853793936378521e-04,1.905179924143378476e-04,1.137745899236066398e-04,6.402018411248719203e-05,4.037482987063782875e-05,2.593802272806173680e-05,1.614728299873231411e-05,9.580179269501505612e-06,5.071452592669956090e-06,2.785731146900210919e-06,1.714652803250991395e-06,1.100463251200373991e-06,6.073640554020585343e-07,1.810987854003906250e+02
3.230000000000000000e+02,5.006259521232072984e+01,1.993150954744016441e-04,5.455299653769950328e-04,4.448353137197373955e-04,4.502622440522791383e-04,4.386696787824847935e-04,3.539210897234429647e-04,2.708221943951629883e-04,2.019612736472705197e-04,1.351897110888377381e-04,8.517075369535402477e-05,4.568932630743461389e-05,2.836934073573015052e-05,1.767699621069048001e-05,1.220592744885460874e-05,7.803289090014267764e-06,5.340988705030349387e-06,3.530795287931899390e-06,2.500788954634878093e-06,1.251565391218771603e-06,5.848397527962877211e-07,1.864985351562500000e+02
3.240000000000000000e+02,4.473214285536155899e+01,1.997780267040420374e-04,3.790173522220526242e-04,3.314488460542773930e-04,4.331131106268239976e-04,2.713041517014562367e-04,2.425672890846706001e-04,2.109577542818049907e-04,1.437450256091438476e-04,1.172649223749820240e-04,8.503651414014451123e-05,5.702312063541834110e-05,3.745802492101725533e-05,2.499403071662267757e-05,1.509596311561172137e-05,9.069519903486894058e-06,4.965688446891729571e-06,2.896515667524295928e-06,1.894092101472085594e-06,1.251073508272374679e-06,6.847317895593401081e-07,1.796123962402343750e+02
3.250000000000000000e+02,2.255916033239442697e+01,3.684684590137299624e-04,2.696312312292540133e-05,3.661986899717339147e-04,2.421000316627269409e-04,2.347585177715343649e-04,2.330687250717714074e-04,1.948457725052518740e-04,1.309033671087352058e-04,1.185306917996269073e-04,7.951468170144819134e-05,5.039231246720453041e-05,3.259073528374746733e-05,2.104825978912345025e-05,1.164383756398558150e-05,7.943077667627876519e-06,5.305820005645271101e-06,3.336132027617046082e-06,2.339208005845267846e-06,1.237213854577574247e-06,6.730021584403414572e-07,1.429682769775390625e+02
3.260000000000000000e+02,4.796148151216462452e+01,6.979617811329620050e-04,2.770520388404797314e-04,3.317708564235453657e-04,3.496461384779718799e-04,2.808853535566294265e-04,2.102259090833667721e-04,2.115188505170196632e-04,1.549949609497550042e-04,1.079504077380309012e-04,7.585249157825907417e-05,5.905618111999598653e-05,4.215911359927592859e-05,2.685028611541002912e-05,1.588370392396494502e-05,9.950663157351807879e-06,5.572255030481113576e-06,3.375922799992337591e-06,1.911912560055081806e-06,9.119630278763372600e-07,6.865404378186243645e-07,1.838446807861328125e+02
3.270000000000000000e+02,4.645018200336332370e+01,2.875272453902323719e-04,1.621553437530666561e-04,2.689518424561512474e-04,4.834259952106584584e-04,5.480024336086421720e-04,4.044900254617459640e-04,3.600029531131235814e-04,2.405833242292704092e-04,1.465117201166731811e-04,9.201500533325610010e-05,6.073428910937189821e-05,3.317613089907135601e-05,2.403791489903274779e-05,1.447064014426775890e-05,8.913697720191773426e-06,5.869400603853097536e-06,3.393114634542387068e-06,1.904197178959820941e-06,1.081712999877666095e-06,5.965058862091991299e-07,1.818797760009765625e+02
3.280000000000000000e+02,4.416293162683280116e+01,1.419181622556597898e-03,8.592454528254647511e-04,8.255775398599258337e-04,8.384681756036364321e-04,7.781883554737029605e-04,5.658021656934927954e-04,3.976190427259904863e-04,2.758043784446823207e-04,1.553005305524842502e-04,9.885729613969537267e-05,6.516311599099989887e-05,4.195240883116342271e-05,2.636540349319241273e-05,1.595011564790508571e-05,9.775297507391179919e-06,6.159159628734396965e-06,3.235448013674161115e-06,1.767387475269666278e-06,9.988616939490471991e-07,5.019781322520467229e-07,1.788708190917968750e+02
3.290000000000000000e+02,3.197433907008920073e+01,9.747677999481110887e-04,4.317578086273969281e-04,4.621980739634389793e-04,4.490676151575192588e-04,2.615911321974109327e-04,2.814301507611223843e-04,2.113707769285632634e-04,1.704491748855071250e-04,1.348641011124651634e-04,9.308099713704155254e-05,5.563105370487878378e-05,3.965199281679379373e-05,2.038429778303128592e-05,1.150144250987928674e-05,8.112581923467659400e-06,5.248328555256959024e-06,3.226610686137150052e-06,1.941195983337812917e-06,1.185338703608129004e-06,7.340974859676615278e-07,1.606150817871093750e+02
3.300000000000000000e+02,4.476819756716734133e+01,8.304104262205987044e-04,7.288980259058142367e-04,5.126905689212424722e-04,3.153270942642503343e-04,3.475978999909069942e-04,3.343478845032674790e-04,2.445915362553918206e-04,1.888897198738105729e-04,1.505697589351658798e-04,9.574329332748864941e-05,6.688399073643778450e-05,4.164365182554772112e-05,2.950121593282272004e-05,1.632487961538622715e-05,9.523443266111750102e-06,6.239551186948881147e-06,3.430653173828507384e-06,1.765497611243787719e-06,9.308402455606498682e-07,5.689556675960866112e-07,1.796863098144531250e+02
3.310000000000000000e+02,4.646266867571173975e+01,3.244627923689970468e-04,1.025520860148382892e-03,7.689688209166929949e-04,5.889460664755014497e-04,4.980926899437632550e-04,4.745181405620483824e-04,3.540401386089314802e-04,2.504830520743659989e-04,1.888716975315972760e-04,1.092680352173052663e-04,6.893848647609689671e-05,4.164348055660855897e-05,2.383452394972616789e-05,1.480061920606519847e-05,8.648063193150215409e-06,5.346733603865357672e-06,3.005192180478050201e-06,1.750225898603705494e-06,1.071300161036204590e-06,6.230633497877432292e-07,1.819230651855468750e+02
