i, M,rho_0,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6,rho_7,rho_8,rho_9,rho_10,rho_11,rho_12,rho_13,rho_14,rho_15,rho_16,rho_17,rho_18,rho_19,r200
1.865000000000000000e+03,9.173919030212436709e+00,0.000000000000000000e+00,7.922231241707889637e+01,2.255380970910588303e+02,1.788107599270262824e+02,1.044578775738095828e+02,1.993738815859575766e+02,2.067298753557097939e+02,1.771271068900207410e+02,1.257009587491704821e+02,7.229599043118891188e+01,5.275316635006564070e+01,3.342796439608014936e+01,1.741456606638370985e+01,1.223616386531316635e+01,8.576621253626868224e+00,5.234566041782844792e+00,3.319499477639245022e+00,2.232056282589226726e+00,1.761992972757245424e+00,1.130265975640172949e+00,1.059245529174804688e+02
1.866000000000000000e+03,7.843203574143844392e+00,8.195850632323865739e+02,1.283873849232508064e+02,7.022535934353308562e+01,1.911402186461406814e+02,2.358020798720771154e+02,2.399838000973093983e+02,1.870885642143005612e+02,1.087389466382846592e+02,1.276586375928339976e+02,5.156735196352528305e+01,5.960966108170458710e+01,3.045568717587984509e+01,1.772207104023805613e+01,1.230271177447764153e+01,8.638693309489697825e+00,5.130762567230058302e+00,3.468480037897412771e+00,1.938137834602182918e+00,1.274783501544184849e+00,8.237721755149617353e-01,1.005441131591796875e+02
1.867000000000000000e+03,9.065073069115008764e+00,8.195850632323865739e+02,0.000000000000000000e+00,2.058704599801353368e+02,1.392972956508986897e+02,9.536442130833212616e+01,1.026242561736894459e+02,2.678247409814804882e+02,1.365869985518194767e+02,1.563932262445662218e+02,9.786031263570173166e+01,6.849614619532805193e+01,4.099597094127909713e+01,2.804268457425520111e+01,1.805906319641413660e+01,1.003692490777349988e+01,5.669193323761090753e+00,3.600468174036922431e+00,1.959026609638772731e+00,1.413341339632397720e+00,9.416705390080604143e-01,1.055151748657226562e+02
1.868000000000000000e+03,1.021921683789148538e+01,9.247691034075966172e+02,0.000000000000000000e+00,4.785599539448103314e+02,5.702953403130054539e+02,3.381663267069648100e+02,1.609959824641291561e+02,1.774498976475714471e+02,1.597480590106594605e+02,1.486410656121314844e+02,9.957848930912861363e+01,8.026783681080665644e+01,4.254051874734295069e+01,2.985549249413796602e+01,1.692579739278044570e+01,1.079089606087877407e+01,7.984028512418841927e+00,5.347612887523037095e+00,3.039703711070126602e+00,1.443847666018725384e+00,7.785344368210282973e-01,1.097997055053710938e+02
1.869000000000000000e+03,9.655326507222284249e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.388971761305192558e+02,4.456234194636637085e+02,1.720271440129401412e+02,1.302873408728869720e+02,9.259604226563970997e+01,1.375304712578423221e+02,1.540866854915425677e+02,1.134125969137600407e+02,7.360016971803139540e+01,4.789649254749526364e+01,3.401000780240455867e+01,1.870254588483877001e+01,1.008902304163243535e+01,7.492611094409113548e+00,4.844318393453590943e+00,2.568001662189794310e+00,1.392529396372435890e+00,7.096845190780467494e-01,1.077537536621093750e+02
1.870000000000000000e+03,9.221197658785920126e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.807244316615411961e+01,4.094222349363996472e+01,6.951192370854772662e+01,4.180020668453371968e+01,6.081334275399584044e+01,1.169682741877932841e+02,9.382380470031972663e+01,7.737986559411420728e+01,7.179735751238365538e+01,5.375704528018657413e+01,3.513848171333514614e+01,2.472888058819177104e+01,1.519806190461925333e+01,8.464633308390652644e+00,4.624331087386624795e+00,2.537880604614878965e+00,1.044395365498131278e+00,4.600422738243254428e-01,1.061075134277343750e+02
1.871000000000000000e+03,7.654457872187266254e+00,0.000000000000000000e+00,4.855517677504968788e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.324331006609831718e+00,1.184848320385515308e+02,1.318538339026398774e+02,6.362845628438793000e+01,5.913429113978002505e+01,3.951063706114450724e+01,2.905136686888571873e+01,2.522909788055035563e+01,1.869551824081540303e+01,1.298265809877871746e+01,7.407687287316140790e+00,4.044761808982295648e+00,3.157509137045248604e+00,1.804504192511068972e+00,1.202760199526778706e+00,1.096317119360599168e+00,9.971973419189453125e+01
1.872000000000000000e+03,9.263240566698209832e+00,0.000000000000000000e+00,4.728621777751752120e+02,4.772056217574876200e+02,1.939661610876323721e+02,4.023186556979119928e+02,2.468803556061478162e+02,2.140430587142077457e+02,1.831015013192587446e+02,1.556202447268289291e+02,9.843605857860650588e+01,8.202941564365698923e+01,5.027597789551357010e+01,2.905458197714109403e+01,1.979831316400474961e+01,1.044025633706590028e+01,6.521495093607670768e+00,3.366787306944843294e+00,2.229388208968844598e+00,1.463186749651604224e+00,7.797787053044611394e-01,1.062668838500976562e+02
1.873000000000000000e+03,8.883362330555984343e+00,1.570585146766447906e+02,4.107655705636735206e+02,5.198531170791730460e+01,2.198001423176692981e+02,3.265302592807535120e+02,1.234137699022143551e+02,1.842495054337828151e+02,9.316413104245846455e+01,9.874829490091788387e+01,1.142326606831136928e+02,6.699751922977932850e+01,3.462421107961134936e+01,2.507320494992439563e+01,1.426590703421610584e+01,9.884185458540425628e+00,6.606153783586313999e+00,4.240064744904906036e+00,2.647211749461344077e+00,1.459219522789106716e+00,6.610572223387110036e-01,1.047942276000976562e+02
1.874000000000000000e+03,7.992855574307620614e+00,0.000000000000000000e+00,5.039816372735388654e+02,2.527622157419118878e+02,4.117666346878258565e+01,2.088521055484489608e+01,1.791895135586604795e+02,2.022170106767523237e+02,1.218263274541230317e+02,1.082599591805745263e+02,1.072342231657676592e+02,5.038952639400653766e+01,3.681202174495821566e+01,1.978165079724795561e+01,1.135643705394828729e+01,6.669076270100137371e+00,4.210666158864072806e+00,2.719035947904246964e+00,1.682822487972035486e+00,1.396690177124834120e+00,1.065410086117758892e+00,1.011640396118164062e+02
