i, M,rho_0,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6,rho_7,rho_8,rho_9,rho_10,rho_11,rho_12,rho_13,rho_14,rho_15,rho_16,rho_17,rho_18,rho_19,r200
3.100000000000000000e+01,4.209755490415174606e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.772449340828918133e-04,0.000000000000000000e+00,9.475964312785421339e-05,4.507499603263724229e-04,2.421133339325597089e-04,1.493942759691901944e-04,1.211391514569238595e-04,1.034793882668988733e-04,5.753940327879241231e-05,3.647923079221360176e-05,1.994960548414343270e-05,1.741209344788808796e-05,1.032895503924901729e-05,5.088674316781044512e-06,2.682077514295906382e-06,1.871353624958907896e-06,1.030816996519152393e-06,7.588400094455573467e-07,8.171909332275390625e+01
3.200000000000000000e+01,4.115099304798770952e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.861670223627530654e-04,0.000000000000000000e+00,3.128192224305927039e-04,1.986443190764427755e-04,2.171519851905018598e-04,1.537536685616965537e-04,1.167959594261085154e-04,1.157039719338059935e-04,6.413828755858996485e-05,5.379467877909596663e-05,2.891074200694001444e-05,2.078720613391607790e-05,1.185582164218730906e-05,5.220300106667684712e-06,3.355135906197631723e-06,1.650805126031546576e-06,9.666642694101145886e-07,5.015769144618312656e-07,8.108483123779296875e+01
3.300000000000000000e+01,4.496171910502937408e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.532136304766013272e-04,1.770261623380139308e-04,6.434306302771616089e-05,2.871885451618866238e-04,2.509701651506407124e-04,1.353335243715024505e-04,1.687287679937546250e-04,1.170378952936431744e-04,7.002622123592233303e-05,4.694459026927360733e-05,3.217830308672720008e-05,1.656218028048845600e-05,1.062544408798524955e-05,5.055765417349321641e-06,2.988058672604865629e-06,1.902441892866339278e-06,1.060818716637729617e-06,5.136055671296455040e-07,8.353186798095703125e+01
3.400000000000000000e+01,4.523159839225457723e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.068330969738653153e-04,1.239547255068264493e-04,1.684543040903091775e-04,1.024462412724471588e-04,5.616450420916563666e-05,8.181485748438987603e-05,6.314068109799302292e-05,5.956463310346558866e-05,3.398600336136896604e-05,1.797237218320421845e-05,9.600867764275056385e-06,5.843716805719732713e-06,3.614047918024500439e-06,2.380364304606824790e-06,7.636420840917786305e-07,4.967016286302086298e-07,8.368471527099609375e+01
3.500000000000000000e+01,4.570192588426177593e+00,0.000000000000000000e+00,6.938596477283314867e-04,3.477535973705556528e-04,2.591949865299956329e-04,1.747035085487488859e-04,2.325332028703253474e-04,1.348976685653745363e-04,1.383816906234726645e-04,1.481504631744897250e-04,6.871655821112970157e-05,6.225159815610855837e-05,4.184409852202417186e-05,2.740267008833041754e-05,2.015112324127276154e-05,1.071553075254259141e-05,6.041283197602128623e-06,3.425026699760153838e-06,1.495040760645393501e-06,1.101432229267833164e-06,5.636042408049255821e-07,8.396677398681640625e+01
3.600000000000000000e+01,4.190856889331959323e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.632900850662694211e-04,3.125876618095645284e-04,1.363778754257634275e-04,1.749178156963189946e-04,1.345448176413856190e-04,1.124409610357086014e-04,6.668860744982341583e-05,4.258412802720886771e-05,2.787689718988558876e-05,1.550062908748582637e-05,1.053759470999164169e-05,5.696950750896517575e-06,3.537804757478969212e-06,2.164125041979280467e-06,1.015115573068153206e-06,4.682128062891763033e-07,8.158029174804687500e+01
3.700000000000000000e+01,4.522186529928259091e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.630939974798218360e-04,1.761078799176862668e-04,1.404941533962528535e-04,3.519374892460005663e-04,1.913626638460026795e-04,1.305857327448921171e-04,1.453525380175351594e-04,1.022822742141362551e-04,7.990043946648157436e-05,5.153594953871546477e-05,2.816270964800474000e-05,1.634201474034901747e-05,9.467892171517755764e-06,5.622641443478897871e-06,3.515007809397225491e-06,1.705265903440156949e-06,1.139909005139077978e-06,4.876986325653723837e-07,8.367680358886718750e+01
3.800000000000000000e+01,4.163227522795218682e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.294502422357107385e-05,2.046455951194513755e-04,2.492297007553704604e-04,1.941105135699667692e-04,1.350052763739704477e-04,8.085056516480873773e-05,8.829038702019072638e-05,4.811658221468469176e-05,4.030174466828446642e-05,2.730080072811452021e-05,1.520769312847748238e-05,1.023979108077407845e-05,5.552595729022698010e-06,3.403810193991085666e-06,2.252552876257604730e-06,1.076533689322360947e-06,5.599957118741197286e-07,8.141622161865234375e+01
3.900000000000000000e+01,4.636884242741145634e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.433173247289005004e-04,1.720662602371930846e-04,1.847694122988640688e-04,1.066629002800748710e-04,1.346940228926190425e-04,1.247101078072110380e-04,7.456209337703450699e-05,6.743561661881973242e-05,4.672377788936152673e-05,2.593186071774341241e-05,1.563437385899406560e-05,9.413444694616999206e-06,6.176208623206475175e-06,3.141684398887476095e-06,1.784875214221049482e-06,1.105653552231648607e-06,6.255174260814078987e-07,8.439358520507812500e+01
4.000000000000000000e+01,4.438691974753654179e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.605201241600853631e-05,5.404844474575618859e-05,4.731118931546793972e-05,2.873093436443500330e-05,7.543887517335131536e-05,8.783852295518047024e-05,4.494660220581142828e-05,4.412767069329425721e-05,2.633954730346123161e-05,1.861265819508402459e-05,1.507625585137783685e-05,6.969643989892238623e-06,3.207939759269549326e-06,1.763095976142259309e-06,8.955890149678400796e-07,5.701837384279089166e-07,8.315252685546875000e+01
4.100000000000000000e+01,2.407839800522949769e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.946597110127963986e-06,2.674875994683548682e-05,4.930237796529531589e-05,2.935882541528168292e-05,4.195936904255916230e-05,3.642596761589074391e-05,3.091589402353181210e-05,1.830671091278808727e-05,1.107741050360151844e-05,5.357692413407027997e-06,2.828781318814109749e-06,2.201859333309593732e-06,1.112701380926727188e-06,7.082893463010609815e-07,6.784765625000000000e+01
4.200000000000000000e+01,4.293501318669521893e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.270748163351435427e-05,4.908990086305176233e-05,6.374491620885629239e-05,3.264255709935932068e-04,1.801536074315066862e-04,1.067925919635445383e-04,8.983792356431558794e-05,7.503061871515005505e-05,6.384305881386754546e-05,4.517922760938210914e-05,3.136297281849192254e-05,1.652017260737162054e-05,1.127411774274449830e-05,6.226807195901375391e-06,3.388209702036312575e-06,1.974035245774864810e-06,8.691667434108818498e-07,5.749998664402570648e-07,8.224076843261718750e+01
4.300000000000000000e+01,4.423334393131288955e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.601476631678514773e-04,4.512535275010542144e-04,2.860543524512175803e-05,2.143143590841525034e-04,1.834641262221827884e-04,9.508041212203336291e-05,9.019061389363826429e-05,6.198087646186174575e-05,3.991284476065644614e-05,3.490712180582039727e-05,2.334246063065393510e-05,1.245976742950275219e-05,5.908866694813637795e-06,2.825132647116011128e-06,1.563725834963972267e-06,9.844332236595887644e-07,5.235477471509912787e-07,8.305793762207031250e+01
